index,SOYBEAN,MILKWET,CORN,BTP,BUND,US10,EDOLLAR,CAC,DAX,NASDAQ,NOK,GOLD,SILVER,COPPER,ETHANOL,VIX
1971-03-29,,,,,,,,,,,,,0,,,
1971-03-30,,,,,,,,,,,,,0.715200000000027,,,
1971-03-31,,,,,,,,,,,,,-1.66880000000013,,,
1971-04-01,,,,,,,,,,,,,0.354814850335455,,,
1971-04-02,,,,,,,,,,,,,-1.42239999999975,,,
1971-04-05,,,,,,,,,,,,,0.81279999999973,,,
1971-04-06,,,,,,,,,,,,,-0.509884324500924,,,
1971-04-07,,,,,,,,,,,,,-1.03040000000015,,,
1971-04-08,,,,,,,,,,,,,0.447999999999911,,,
1971-04-09,,,,,,,,,,,,,-0.001509604106345,,,
1971-04-12,,,,,,,,,,,,,0.520000000000209,,,
1971-04-13,,,,,,,,,,,,,0.319999999999823,,,
1971-04-14,,,,,,,,,,,,,-0.319999999999823,,,
1971-04-15,,,,,,,,,,,,,0.399999999999778,,,
1971-04-16,,,,,,,,,,,,,0.480000000000018,,,
1971-04-19,,,,,,,,,,,,,-0.519999999999783,,,
1971-04-20,,,,,,,,,,,,,-0.498067273373209,,,
1971-04-21,,,,,,,,,,,,,-0.160000000000196,,,
1971-04-22,,,,,,,,,,,,,0.520000000000209,,,
1971-04-23,,,,,,,,,,,,,0.879999999999797,,,
1971-04-26,,,,,,,,,,,,,1.5600000000002,,,
1971-04-27,,,,,,,,,,,,,-0.120000000000005,,,
1971-04-28,,,,,,,,,,,,,-0.721692618454932,,,
1971-04-29,,,,,,,,,,,,,0,,,
1971-04-30,,,,,,,,,,,,,0.684000000000188,,,
1971-05-03,,,,,,,,,,,,,1.59430850892227,,,
1971-05-04,,,,,,,,,,,,,-1.48479999999981,,,
1971-05-05,,,,,,,,,,,,,-1.33120000000017,,,
1971-05-06,,,,,,,,,,,,,0.307200000000012,,,
1971-05-07,,,,,,,,,,,,,0.307200000000012,,,
1971-05-10,,,,,,,,,,,,,0.716800000000148,,,
1971-05-11,,,,,,,,,,,,,0.153600000000006,,,
1971-05-12,,,,,,,,,,,,,-0.307200000000012,,,
1971-05-13,,,,,,,,,,,,,-1.22880000000023,,,
1971-05-14,,,,,,,,,,,,,1.02399999999998,,,
1971-05-17,,,,,,,,,,,,,-0.153600000000006,,,
1971-05-18,,,,,,,,,,,,,0.255999999999949,,,
1971-05-19,,,,,,,,,,,,,0.202979386557056,,,
1971-05-20,,,,,,,,,,,,,1.20120000000005,,,
1971-05-21,,,,,,,,,,,,,2.57399999999989,,,
1971-05-24,,,,,,,,,,,,,-0.800799999999963,,,
1971-05-25,,,,,,,,,,,,,0.800799999999963,,,
1971-05-26,,,,,,,,,,,,,0.743600000000096,,,
1971-05-27,,,,,,,,,,,,,0.169539576660534,,,
1971-05-28,,,,,,,,,,,,,-1.27999999999975,,,
1971-05-31,,,,,,,,,,,,,0,,,
1971-06-01,,,,,,,,,,,,,0.895999999999731,,,
1971-06-02,,,,,,,,,,,,,1.34400000000005,,,
1971-06-03,,,,,,,,,,,,,-0.258294282199072,,,
1971-06-04,,,,,,,,,,,,,0,,,
1971-06-07,,,,,,,,,,,,,0.93080000000012,,,
1971-06-08,,,,,,,,,,,,,-2.36592262268281,,,
1971-06-09,,,,,,,,,,,,,-0.492000000000019,,,
1971-06-10,,,,,,,,,,,,,0.738000000000028,,,
1971-06-11,,,,,,,,,,,,,-1.23000000000005,,,
1971-06-14,,,,,,,,,,,,,1.31200000000044,,,
1971-06-15,,,,,,,,,,,,,-0.57400000000041,,,
1971-06-16,,,,,,,,,,,,,-1.72200000000007,,,
1971-06-17,,,,,,,,,,,,,0.901999999999937,,,
1971-06-18,,,,,,,,,,,,,0.65600000000051,,,
1971-06-21,,,,,,,,,,,,,3.52599999999994,,,
1971-06-22,,,,,,,,,,,,,-1.56045935457379,,,
1971-06-23,,,,,,,,,,,,,0.9567999999996,,,
1971-06-24,,,,,,,,,,,,,-1.54560000000006,,,
1971-06-25,,,,,,,,,,,,,0.515200000000107,,,
1971-06-28,,,,,,,,,,,,,1.69280000000024,,,
1971-06-29,,,,,,,,,,,,,1.2511999999997,,,
1971-06-30,,,,,,,,,,,,,0.29440000000036,,,
1971-07-01,,,,,,,,,,,,,-2.65278863971404,,,
1971-07-02,,,,,,,,,,,,,0.99471878366269,,,
1971-07-05,,,,,,,,,,,,,0,,,
1971-07-06,,,,,,,,,,,,,-0.337600000000712,,,
1971-07-07,,,,,,,,,,,,,0.506400000000319,,,
1971-07-08,,,,,,,,,,,,,-1.35039999999985,,,
1971-07-09,,,,,,,,,,,,,0.421999999999916,,,
1971-07-12,,,,,,,,,,,,,2.86959999999991,,,
1971-07-13,,,,,,,,,,,,,-0.843999999999532,,,
1971-07-14,,,,,,,,,,,,,2.36319999999959,,,
1971-07-15,,,,,,,,,,,,,-0.25320000000001,,,
1971-07-16,,,,,,,,,,,,,-1.51920000000006,,,
1971-07-19,,,,,,,,,,,,,1.60360000000016,,,
1971-07-20,,,,,,,,,,,,,1.26600000000005,,,
1971-07-21,,,,,,,,,,,,,-1.01280000000004,,,
1971-07-22,,,,,,,,,,,,,-1.51920000000006,,,
